#,ID,course_id,sec_id,semester,year,grade
22543,24809,802,1,Spring,2003,C-
22544,69758,192,1,Fall,2002,A 
22545,25256,158,1,Fall,2008,B+
22546,86075,400,2,Fall,2003,A-
22547,24932,443,1,Spring,2010,C+
22548,31035,258,1,Fall,2007,B 
22549,70924,612,1,Fall,2007,A+
22550,4438,362,2,Fall,2006,B-
22551,39472,192,1,Fall,2002,B+
22552,17192,791,1,Spring,2006,C 
22553,76173,349,1,Spring,2008,A+
22554,22620,237,1,Spring,2008,B 
22555,62832,258,1,Fall,2007,B-
22556,64013,468,1,Fall,2005,B-
22557,18941,400,1,Spring,2007,B 
22558,58465,696,1,Spring,2002,B-
22559,82039,258,1,Fall,2007,B 
22560,34386,581,1,Spring,2005,B+
22561,89734,362,3,Spring,2008,B-
22562,76743,893,1,Fall,2007,A+
22563,81883,864,1,Spring,2006,C-
22564,46970,313,1,Fall,2010,A-
22565,41832,599,1,Spring,2003,C+
22566,88801,349,1,Spring,2008,A 
22567,75116,795,1,Spring,2004,B 
22568,95029,793,1,Spring,2002,B 
22569,63310,864,1,Spring,2006,C-
22570,32368,591,1,Spring,2005,B 
22571,41671,426,1,Spring,2006,B 
22572,44703,561,1,Fall,2006,A+
22573,51416,239,1,Fall,2006,C 
22574,41938,408,1,Spring,2007,A-
22575,47001,591,1,Spring,2005,B+
22576,74672,468,1,Fall,2005,C-
22577,37430,867,2,Fall,2010,A 
22578,88389,959,1,Fall,2006,C 
22579,83691,237,2,Fall,2009,B+
22580,37581,426,1,Spring,2006,C+
22581,80248,735,2,Spring,2010,B+
22582,46074,972,1,Spring,2009,C+
22583,30341,960,2,Fall,2006,B+
22584,88884,304,1,Fall,2009,A-
22585,65241,843,1,Fall,2010,B 
22586,77130,105,2,Fall,2002,B 
22587,4508,927,1,Fall,2002,A+
22588,62716,626,1,Fall,2006,A-
22589,69241,962,1,Spring,2008,C 
22590,51093,468,2,Fall,2007,A 
22591,31993,400,2,Fall,2003,B 
22592,18583,457,1,Spring,2001,A+
22593,82918,663,1,Spring,2005,A+
22594,8192,169,2,Fall,2002,B-
22595,52856,105,1,Fall,2009,C-
22596,93653,400,1,Spring,2007,A-
22597,13365,362,2,Fall,2006,B 
22598,33338,959,1,Fall,2006,B+
22599,74016,991,1,Spring,2008,A-
22600,84727,349,1,Spring,2008,A+
22601,72768,795,1,Spring,2004,B-
22602,51678,663,1,Spring,2005,A 
22603,77172,927,1,Fall,2002,A+
22604,32376,401,1,Fall,2003,B 
22605,95099,864,1,Spring,2006,C-
22606,46260,486,1,Fall,2009,A 
22607,88287,345,1,Spring,2008,B+
22608,88308,974,1,Fall,2003,C-
22609,68330,319,1,Spring,2003,B 
22610,82697,489,1,Fall,2007,A+
22611,24387,270,1,Spring,2010,B 
22612,92659,747,1,Spring,2004,B+
22613,73186,591,1,Spring,2005,C 
22614,47677,445,1,Spring,2001,A-
22615,25780,362,1,Fall,2005,C 
22616,91992,400,1,Spring,2007,C+
22617,75522,468,2,Fall,2007,A 
22618,7287,445,1,Spring,2001,A+
22619,25380,304,1,Fall,2009,B+
22620,96153,468,2,Fall,2007,B+
22621,68999,559,1,Fall,2002,B+
22622,99694,591,1,Spring,2005,C 
22623,24442,735,1,Spring,2003,A+
22624,17057,169,1,Spring,2007,C-
22625,65443,974,1,Fall,2003,B+
22626,87246,679,1,Spring,2010,C 
22627,13741,694,1,Fall,2002,C 
22628,95626,974,1,Fall,2003,B+
22629,69521,559,1,Fall,2002,A+
22630,57055,972,1,Spring,2009,C 
22631,26473,443,1,Spring,2010,A+
22632,92776,352,1,Spring,2006,A-
22633,92776,696,1,Spring,2002,A+
22634,93039,270,1,Spring,2010,C 
22635,33651,239,1,Fall,2006,A 
22636,30161,105,1,Fall,2009,A+
22637,50664,867,2,Fall,2010,A+
22638,44584,366,1,Fall,2005,B-
22639,61332,748,1,Fall,2003,B-
22640,96203,927,1,Fall,2002,A+
22641,20002,679,1,Spring,2010,C+
22642,58701,468,2,Fall,2007,A 
22643,82066,960,1,Fall,2009,C+
22644,88389,843,1,Fall,2010,A+
22645,24374,366,1,Fall,2005,A+
22646,8819,338,1,Spring,2007,B-
22647,86075,237,2,Fall,2009,C+
22648,92442,313,1,Fall,2010,B 
22649,89734,852,1,Spring,2008,B-
22650,65753,679,1,Spring,2010,B 
22651,90220,626,1,Fall,2006,A+
22652,56276,169,2,Fall,2002,B+
22653,14563,692,1,Spring,2010,B-
22654,68712,591,1,Spring,2005,B 
22655,58170,443,2,Spring,2002,B-
22656,22325,631,1,Spring,2007,C 
22657,73542,408,2,Spring,2003,A 
22658,50414,468,2,Fall,2007,C+
22659,87785,366,1,Fall,2005,B+
22660,42843,169,2,Fall,2002,B-
22661,80990,852,1,Spring,2008,A+
22662,88417,867,1,Fall,2006,B+
22663,23344,362,1,Fall,2005,B 
22664,34197,603,1,Fall,2003,A 
22665,38371,867,1,Fall,2006,C+
22666,19450,486,1,Fall,2009,B+
22667,20985,400,2,Fall,2003,B-
22668,94998,105,1,Fall,2009,C+
22669,7490,345,1,Spring,2008,A 
22670,35357,362,3,Spring,2008,C-
22671,15430,468,2,Fall,2007,A+
22672,99760,313,1,Fall,2010,B 
22673,89551,192,1,Fall,2002,A-
22674,13506,468,2,Fall,2007,C 
22675,28994,559,1,Fall,2002,A+
22676,54622,338,1,Spring,2007,B 
22677,36265,581,1,Spring,2005,B-
22678,71389,702,1,Spring,2001,B-
22679,20244,959,1,Fall,2006,C 
22680,38973,843,1,Fall,2010,A-
22681,45680,735,1,Spring,2003,A-
22682,74509,105,1,Fall,2009,B-
22683,42298,421,1,Fall,2004,B 
22684,30772,603,1,Fall,2003,A+
22685,17831,486,1,Fall,2009,C 
22686,27094,400,1,Spring,2007,C+
22687,62728,137,1,Spring,2002,A 
22688,69730,802,1,Spring,2003,C+
22689,65433,237,2,Fall,2009,B+
22690,49611,158,2,Spring,2008,B+
22691,82646,960,1,Fall,2009,C-
22692,62487,793,1,Spring,2002,A-
22693,90220,200,1,Spring,2007,B+
22694,17924,400,2,Fall,2003,C-
22695,50365,960,2,Fall,2006,C+
22696,52134,747,1,Spring,2004,A 
22697,86404,581,1,Spring,2005,A 
22698,20489,468,2,Fall,2007,A+
22699,16528,468,1,Fall,2005,B-
22700,75878,489,1,Fall,2007,C-
22701,81876,338,1,Spring,2007,C 
22702,88472,642,1,Fall,2004,C 
22703,99399,258,1,Fall,2007,C-
22704,54620,747,1,Spring,2004,C+
22705,72622,362,1,Fall,2005,A 
22706,73206,949,1,Fall,2007,A-
22707,38013,362,3,Spring,2008,B+
22708,99226,489,1,Fall,2007,A 
22709,23449,362,3,Spring,2008,B 
22710,56276,974,1,Fall,2003,C+
22711,95284,612,1,Fall,2007,B+
22712,463,626,1,Fall,2006,B 
22713,51093,793,1,Spring,2002,B 
22714,14182,401,1,Fall,2003,C-
22715,16523,559,1,Fall,2002,B 
22716,16057,408,2,Spring,2003,C 
22717,90082,445,1,Spring,2001,C 
22718,59539,867,2,Fall,2010,B 
22719,19203,200,2,Fall,2002,B-
22720,60984,704,1,Spring,2008,C 
22721,24197,366,1,Fall,2005,C-
22722,56078,795,1,Spring,2004,C 
22723,12069,401,1,Fall,2003,A+
22724,72622,748,1,Fall,2003,B 
22725,22268,169,2,Fall,2002,C+
22726,69732,527,1,Fall,2004,C+
22727,26802,867,1,Fall,2006,A-
22728,55009,445,1,Spring,2001,B-
22729,39881,443,2,Spring,2002,A+
22730,24002,258,1,Fall,2007,A+
22731,68779,735,2,Spring,2010,A+
22732,78552,642,1,Fall,2004,C-
22733,62549,237,1,Spring,2008,B 
22734,19766,443,2,Spring,2002,A 
22735,11455,169,2,Fall,2002,C+
22736,38973,421,1,Fall,2004,B 
22737,65038,843,1,Fall,2010,C 
22738,57185,663,1,Spring,2005,B+
22739,66281,319,1,Spring,2003,A 
22740,49611,237,1,Spring,2008,C+
22741,43981,527,1,Fall,2004,B 
22742,65056,802,1,Spring,2003,B 
22743,21008,482,1,Fall,2005,C-
22744,28518,760,1,Spring,2004,C 
22745,97101,545,1,Fall,2001,B 
22746,16405,362,3,Spring,2008,A 
22747,45002,239,1,Fall,2006,C-
22748,26102,457,1,Spring,2001,A-
22749,50331,527,1,Fall,2004,C 
22750,97355,192,1,Fall,2002,B+
22751,97953,852,1,Spring,2008,B 
22752,13023,237,2,Fall,2009,A 
22753,30110,105,1,Fall,2009,B-
22754,34569,200,1,Spring,2007,B 
22755,5393,696,1,Spring,2002,B+
22756,27017,137,1,Spring,2002,C 
22757,76270,192,1,Fall,2002,C 
22758,23525,349,1,Spring,2008,A-
22759,33645,612,1,Fall,2007,B+
22760,57026,443,1,Spring,2010,B 
22761,98843,468,2,Fall,2007,C-
22762,48660,400,2,Fall,2003,A-
22763,73602,852,1,Spring,2008,B 
22764,52385,476,1,Fall,2010,B+
22765,31080,527,1,Fall,2004,A 
22766,10834,334,1,Fall,2009,A 
22767,79697,421,1,Fall,2004,C-
22768,91370,239,1,Fall,2006,C 
22769,92659,612,1,Fall,2007,C+
22770,69850,408,1,Spring,2007,C+
22771,11419,366,1,Fall,2005,B+
22772,54296,304,1,Fall,2009,A+
22773,41091,864,1,Spring,2006,B-
22774,57083,694,1,Fall,2002,C 
22775,83511,603,1,Fall,2003,C 
22776,37818,376,1,Fall,2006,A-
22777,11202,200,2,Fall,2002,A 
22778,56080,362,2,Fall,2006,C+
22779,25468,631,1,Spring,2007,A 
22780,30124,663,1,Spring,2005,A 
22781,80285,561,1,Fall,2006,B-
22782,73394,362,1,Fall,2005,C-
22783,10033,352,1,Spring,2006,A 
22784,29803,591,1,Spring,2005,A-
22785,90567,496,1,Fall,2001,C+
22786,65144,629,1,Spring,2003,C-
22787,27898,545,1,Fall,2001,B-
22788,19050,991,1,Spring,2008,A 
22789,72521,376,1,Fall,2006,A+
22790,29959,408,1,Spring,2007,B-
22791,22198,362,3,Spring,2008,A+
22792,83214,875,1,Spring,2005,C-
22793,85614,400,1,Spring,2007,B-
22794,76953,694,1,Fall,2002,A-
22795,56139,875,1,Spring,2005,A+
22796,41599,702,1,Spring,2001,A 
22797,48469,401,1,Fall,2003,A 
22798,22057,476,1,Fall,2010,A 
22799,38973,852,1,Spring,2008,A 
22800,1827,334,1,Fall,2009,B+
22801,76173,468,2,Fall,2007,B+
22802,46074,486,1,Fall,2009,B 
22803,25942,258,1,Fall,2007,A 
22804,23344,274,1,Fall,2002,A-
22805,24784,493,1,Spring,2010,A+
22806,73492,795,1,Spring,2004,A 
22807,57185,960,2,Fall,2006,A+
22808,10917,972,1,Spring,2009,C-
22809,29435,843,1,Fall,2010,B+
22810,5298,760,1,Spring,2004,C+
22811,43616,468,1,Fall,2005,C 
22812,4015,991,1,Spring,2008,A 
22813,2629,747,1,Spring,2004,C 
22814,90448,400,1,Spring,2007,B+
22815,33791,527,1,Fall,2004,B 
22816,22396,867,2,Fall,2010,C 
22817,52876,991,1,Spring,2008,B 
22818,68453,663,1,Spring,2005,B 
22819,7514,559,1,Fall,2002,A+
22820,73908,408,1,Spring,2007,B 
22821,51817,443,1,Spring,2010,C+
22822,77548,158,2,Spring,2008,B-
22823,41683,242,1,Fall,2009,A-
22824,34018,496,1,Fall,2001,A 
22825,84189,631,1,Spring,2007,A 
22826,72521,274,1,Fall,2002,C+
22827,92949,476,1,Fall,2010,B+
22828,90234,426,1,Spring,2006,A-
22829,10076,629,1,Spring,2003,C 
22830,34392,591,1,Spring,2005,B+
22831,89196,626,1,Fall,2006,C 
22832,77580,468,2,Fall,2007,A 
22833,86806,599,1,Spring,2003,C 
22834,32490,559,1,Fall,2002,C 
22835,51817,338,1,Spring,2007,B-
22836,19536,461,1,Fall,2002,C+
22837,90448,137,1,Spring,2002,B 
22838,9993,443,2,Spring,2002,C-
22839,87831,304,1,Fall,2009,A 
22840,90181,603,1,Fall,2003,B 
22841,59172,663,1,Spring,2005,B 
22842,25077,612,1,Fall,2007,B+
22843,85809,105,1,Fall,2009,B-
22844,71944,972,1,Spring,2009,B-
22845,4015,334,1,Fall,2009,A+
22846,25362,760,1,Spring,2004,B-
22847,48009,401,1,Fall,2003,C+
22848,44206,242,1,Fall,2009,C+
22849,48778,338,1,Spring,2007,A 
22850,57135,991,1,Spring,2008,C 
22851,86806,748,1,Fall,2003,A 
22852,1232,313,1,Fall,2010,B-
22853,94801,496,1,Fall,2001,C-
22854,53799,949,1,Fall,2007,A+
22855,52057,603,1,Fall,2003,A 
22856,18808,486,1,Fall,2009,B-
22857,19791,748,1,Fall,2003,B+
22858,336,362,1,Fall,2005,A-
22859,15083,696,1,Spring,2002,C 
22860,54296,362,1,Fall,2005,B+
22861,37449,496,1,Fall,2001,A 
22862,97228,349,1,Spring,2008,B+
22863,35881,704,1,Spring,2008,B+
22864,25528,493,1,Spring,2010,B+
22865,16849,169,1,Spring,2007,B+
22866,69752,192,1,Fall,2002,B+
22867,78758,692,1,Spring,2010,A+
22868,53165,791,1,Spring,2006,B-
22869,1018,482,1,Fall,2005,A+
22870,73411,493,1,Spring,2010,A 
22871,30161,486,1,Fall,2009,B-
22872,9360,345,1,Spring,2008,A 
22873,18108,735,2,Spring,2010,A+
22874,78454,493,1,Spring,2010,C 
22875,10727,443,1,Spring,2010,B-
22876,18554,105,1,Fall,2009,B+
22877,89312,200,2,Fall,2002,B-
22878,90082,760,1,Spring,2004,C-
22879,760,400,2,Fall,2003,C+
22880,97042,105,2,Fall,2002,A 
22881,16528,445,1,Spring,2001,C+
22882,24932,735,2,Spring,2010,B+
22883,14829,867,2,Fall,2010,A+
22884,89059,591,1,Spring,2005,B+
22885,61065,366,1,Fall,2005,A+
22886,48678,400,2,Fall,2003,A 
22887,91197,864,1,Spring,2006,B 
22888,77172,663,1,Spring,2005,A+
22889,52656,476,1,Fall,2010,C 
22890,15328,974,1,Fall,2003,C 
22891,94311,362,3,Spring,2008,C 
22892,85887,362,2,Fall,2006,A-
22893,15086,927,1,Fall,2002,C-
22894,57190,867,2,Fall,2010,A 
22895,53490,599,1,Spring,2003,B 
22896,92385,802,1,Spring,2003,C-
22897,79469,105,1,Fall,2009,A-
22898,64593,704,1,Spring,2008,C 
22899,36265,642,1,Fall,2004,C-
22900,78572,237,2,Fall,2009,C+
22901,67033,704,1,Spring,2008,B-
22902,42298,748,1,Fall,2003,C-
22903,98726,852,1,Spring,2008,B-
22904,94814,591,1,Spring,2005,A-
22905,97355,679,1,Spring,2010,A-
22906,49618,408,1,Spring,2007,B 
22907,35,642,1,Fall,2004,C-
22908,32464,927,1,Fall,2002,C 
22909,91370,496,1,Fall,2001,A+
22910,53728,527,1,Fall,2004,A-
22911,53089,960,2,Fall,2006,A 
22912,1827,270,1,Spring,2010,C-
22913,1922,415,1,Fall,2010,A+
22914,86802,338,2,Spring,2006,C-
22915,3143,237,2,Fall,2009,B-
22916,72643,561,1,Fall,2006,B 
22917,17377,959,1,Fall,2006,B 
22918,978,893,1,Fall,2007,B+
22919,45720,604,1,Spring,2009,A 
22920,11578,192,1,Fall,2002,A+
22921,2177,319,1,Spring,2003,B-
22922,30397,626,1,Fall,2006,C+
22923,1884,867,2,Fall,2010,B-
22924,85614,612,1,Fall,2007,A-
22925,35220,852,1,Spring,2008,A+
22926,64934,457,1,Spring,2001,C 
22927,84792,959,1,Fall,2006,A+
22928,52120,893,1,Fall,2007,B+
22929,46436,239,1,Fall,2006,B 
22930,72643,242,1,Fall,2009,B-
22931,16075,631,1,Spring,2007,A 
22932,48660,366,1,Fall,2005,A+
22933,85366,960,2,Fall,2006,A 
22934,69752,704,1,Spring,2008,B 
22935,32345,867,1,Fall,2006,A+
22936,51678,852,1,Spring,2008,C+
22937,56078,663,1,Spring,2005,B 
22938,33791,603,1,Fall,2003,A-
22939,87831,415,1,Fall,2010,C 
22940,15538,571,1,Spring,2004,B+
22941,15070,960,1,Fall,2009,A-
22942,61444,581,1,Spring,2005,C+
22943,47824,694,1,Fall,2002,A-
22944,84432,962,1,Spring,2008,C 
22945,12563,352,1,Spring,2006,A-
22946,17944,802,1,Spring,2003,C+
22947,73206,663,1,Spring,2005,A 
22948,17397,704,1,Spring,2008,B 
22949,61414,559,1,Fall,2002,C 
22950,58935,476,1,Fall,2010,C+
22951,71389,949,1,Fall,2007,B+
22952,81638,748,1,Fall,2003,A 
22953,99711,631,1,Spring,2007,C-
22954,79170,875,1,Spring,2005,C+
22955,97042,663,1,Spring,2005,B-
22956,80285,991,1,Spring,2008,A-
22957,72979,960,2,Fall,2006,B 
22958,99348,893,1,Fall,2007,A+
22959,46956,362,1,Fall,2005,C+
22960,27952,527,1,Fall,2004,A-
22961,73268,692,1,Spring,2010,C 
22962,69132,603,1,Fall,2003,B-
22963,99271,629,1,Spring,2003,C+
22964,70828,974,1,Fall,2003,A+
22965,86001,362,2,Fall,2006,C 
22966,27430,802,1,Spring,2003,A+
22967,83573,843,1,Fall,2010,A-
22968,56299,158,1,Fall,2008,A+
22969,8378,362,3,Spring,2008,B-
22970,288,791,1,Spring,2006,A 
22971,80976,461,1,Fall,2002,C+
22972,7602,735,1,Spring,2003,C+
22973,57083,313,1,Fall,2010,C+
22974,37284,476,1,Fall,2010,B 
22975,64121,319,1,Spring,2003,B+
22976,44836,242,1,Fall,2009,B 
22977,81294,366,1,Fall,2005,A-
22978,7973,893,1,Fall,2007,B 
22979,75596,663,1,Spring,2005,A 
22980,98315,793,1,Spring,2002,B+
22981,53699,352,1,Spring,2006,C-
22982,38288,843,1,Fall,2010,A+
22983,35881,468,2,Fall,2007,B+
22984,89312,960,2,Fall,2006,C-
22985,82974,927,1,Fall,2002,B+
22986,61920,795,1,Spring,2004,A+
22987,51768,559,1,Fall,2002,C-
22988,99422,476,1,Fall,2010,A 
22989,38676,604,1,Spring,2009,B+
22990,85680,704,1,Spring,2008,A 
22991,42388,642,1,Fall,2004,C+
22992,8483,408,1,Spring,2007,B-
22993,39310,599,1,Spring,2003,C-
22994,67793,603,1,Fall,2003,A 
22995,96911,875,1,Spring,2005,B 
22996,50414,489,1,Fall,2007,B-
22997,49813,962,1,Spring,2008,C 
22998,34170,599,1,Spring,2003,C-
22999,38288,696,1,Spring,2002,C+
23000,56078,313,1,Fall,2010,B+
23001,92703,408,2,Spring,2003,A-
23002,48009,581,1,Spring,2005,C+
23003,61444,599,1,Spring,2003,A+
23004,89734,200,2,Fall,2002,C-
23005,70918,476,1,Fall,2010,A-
23006,25331,401,1,Fall,2003,C+
23007,61920,158,1,Fall,2008,C-
23008,48660,875,1,Spring,2005,C 
23009,6895,559,1,Fall,2002,C 
23010,41988,631,1,Spring,2007,B 
23011,14581,702,1,Spring,2001,B-
23012,30341,408,2,Spring,2003,B-
23013,36384,735,1,Spring,2003,A+
23014,898,867,1,Fall,2006,A-
23015,97400,349,1,Spring,2008,C+
23016,43495,258,1,Fall,2007,C 
23017,19450,468,1,Fall,2005,A-
23018,12971,867,1,Fall,2006,A-
23019,24442,612,1,Fall,2007,A+
23020,27366,457,1,Spring,2001,A-
23021,62549,808,1,Fall,2003,A-
23022,56058,960,2,Fall,2006,A 
23023,57026,313,1,Fall,2010,A+
23024,14284,242,1,Fall,2009,B-
23025,10834,974,1,Fall,2003,B+
23026,83314,795,1,Spring,2004,A 
23027,33759,808,1,Fall,2003,C 
23028,85614,642,1,Fall,2004,B 
23029,24796,747,1,Spring,2004,B 
23030,40189,663,1,Spring,2005,C+
23031,82063,319,1,Spring,2003,A-
23032,79469,105,2,Fall,2002,B-
23033,48053,319,1,Spring,2003,A 
23034,667,338,2,Spring,2006,B-
23035,56882,893,1,Fall,2007,B-
23036,12979,169,1,Spring,2007,A+
23037,16405,875,1,Spring,2005,A 
23038,93631,468,2,Fall,2007,B-
23039,84792,457,1,Spring,2001,B 
23040,89759,169,1,Spring,2007,B-
23041,98843,401,1,Fall,2003,B 
23042,76759,426,1,Spring,2006,C 
23043,76895,875,1,Spring,2005,B 
23044,68396,461,1,Fall,2002,A+
23045,13495,875,1,Spring,2005,C-
23046,40932,468,2,Fall,2007,B 
23047,83170,629,1,Spring,2003,B-
23048,93366,319,1,Spring,2003,C-
23049,8378,603,1,Fall,2003,B 
23050,34197,867,2,Fall,2010,A+
23051,79911,237,2,Fall,2009,C-
23052,60867,200,2,Fall,2002,B 
23053,38691,338,2,Spring,2006,A-
23054,34502,426,1,Spring,2006,C+
23055,35462,843,1,Fall,2010,C+
23056,40303,747,1,Spring,2004,B 
23057,87439,137,1,Spring,2002,B-
23058,6474,962,1,Spring,2008,C-
23059,57055,421,1,Fall,2004,B 
23060,29705,747,1,Spring,2004,A+
23061,27727,443,2,Spring,2002,A 
23062,4015,702,1,Spring,2001,A 
23063,4435,960,2,Fall,2006,C+
23064,69853,421,1,Fall,2004,A+
23065,68516,105,2,Fall,2002,A 
23066,13365,400,1,Spring,2007,C+
23067,97573,791,1,Spring,2006,C 
23068,36379,489,1,Fall,2007,B 
23069,70021,867,1,Fall,2006,B+
23070,9440,362,1,Fall,2005,B+
23071,57925,338,1,Spring,2007,C+
23072,6895,867,2,Fall,2010,B 
23073,96178,679,1,Spring,2010,B 
23074,72528,105,1,Fall,2009,A 
23075,69732,362,2,Fall,2006,B-
23076,55698,864,1,Spring,2006,A-
23077,435,559,1,Fall,2002,C-
23078,83444,362,2,Fall,2006,C+
23079,80254,962,1,Spring,2008,A 
23080,41674,338,1,Spring,2007,A 
23081,81245,626,1,Fall,2006,B 
23082,39472,760,1,Spring,2004,C+
23083,93354,629,1,Spring,2003,B-
23084,87015,200,1,Spring,2007,C+
23085,52656,581,1,Spring,2005,B-
23086,36126,445,1,Spring,2001,C+
23087,28538,493,1,Spring,2010,A+
23088,37809,334,1,Fall,2009,B+
23089,25362,338,2,Spring,2006,B+
23090,59530,959,1,Fall,2006,B-
23091,62749,304,1,Fall,2009,B-
23092,21126,137,1,Spring,2002,A-
23093,56598,893,1,Fall,2007,C-
23094,86344,239,1,Fall,2006,C-
23095,30943,748,1,Fall,2003,C 
23096,63390,893,1,Fall,2007,B 
23097,48471,352,1,Spring,2006,C 
23098,97023,875,1,Spring,2005,C-
23099,20814,489,1,Fall,2007,C 
23100,39241,867,2,Fall,2010,C-
23101,31364,571,1,Spring,2004,B-
23102,43211,169,1,Spring,2007,A+
23103,68649,959,1,Fall,2006,C-
23104,10269,237,2,Fall,2009,A-
23105,51768,200,1,Spring,2007,A 
23106,3576,561,1,Fall,2006,A 
23107,76246,401,1,Fall,2003,B-
23108,24387,631,1,Spring,2007,B-
23109,80047,468,2,Fall,2007,C-
23110,93508,476,1,Fall,2010,C 
23111,79329,345,1,Spring,2008,C-
23112,39927,408,2,Spring,2003,C+
23113,11510,239,1,Fall,2006,B-
23114,85211,559,1,Fall,2002,C 
23115,557,581,1,Spring,2005,A 
23116,827,867,1,Fall,2006,C-
23117,47627,960,2,Fall,2006,C 
23118,96968,400,2,Fall,2003,A-
23119,80698,960,2,Fall,2006,A 
23120,61737,415,1,Fall,2010,A-
23121,69783,808,1,Fall,2003,B+
23122,78552,408,2,Spring,2003,C+
23123,81883,237,1,Spring,2008,B+
23124,51997,304,1,Fall,2009,B-
23125,98843,972,1,Spring,2009,A 
23126,38895,679,1,Spring,2010,A-
23127,64550,631,1,Spring,2007,A+
23128,45650,338,2,Spring,2006,B-
23129,16849,400,2,Fall,2003,C-
23130,5898,362,2,Fall,2006,C-
23131,59538,599,1,Spring,2003,B 
23132,14621,366,1,Fall,2005,A 
23133,26102,468,1,Fall,2005,B+
23134,78581,158,2,Spring,2008,A 
23135,67660,927,1,Fall,2002,B-
23136,259,313,1,Fall,2010,A+
23137,38895,612,1,Fall,2007,A-
23138,93814,461,1,Fall,2002,A+
23139,63361,192,1,Fall,2002,A-
23140,96741,702,1,Spring,2001,B-
23141,37653,242,1,Fall,2009,B 
23142,64082,591,1,Spring,2005,B+
23143,5843,192,1,Fall,2002,B-
23144,75252,702,1,Spring,2001,C+
23145,15144,795,1,Spring,2004,A 
23146,99711,349,1,Spring,2008,C 
23147,37430,735,1,Spring,2003,A-
23148,80047,415,1,Fall,2010,A 
23149,20985,679,1,Spring,2010,A-
23150,41938,415,1,Fall,2010,C+
23151,79469,334,1,Fall,2009,C 
23152,93004,852,1,Spring,2008,B 
23153,79763,445,1,Spring,2001,B+
23154,62520,960,1,Fall,2009,B-
23155,53699,867,2,Fall,2010,C 
23156,68278,345,1,Spring,2008,B+
23157,91132,603,1,Fall,2003,C 
23158,67657,591,1,Spring,2005,A+
23159,37715,105,2,Fall,2002,B 
23160,32130,105,2,Fall,2002,A 
23161,35687,599,1,Spring,2003,B-
23162,57431,626,1,Fall,2006,B 
23163,55329,362,3,Spring,2008,C-
23164,39580,408,1,Spring,2007,B-
23165,51698,795,1,Spring,2004,C 
23166,48660,599,1,Spring,2003,B-
23167,66090,808,1,Fall,2003,A 
23168,46106,345,1,Spring,2008,B+
23169,42565,663,1,Spring,2005,B+
23170,68720,237,1,Spring,2008,C-
23171,28004,793,1,Spring,2002,A+
23172,29920,852,1,Spring,2008,C+
23173,15086,237,1,Spring,2008,B+
23174,83686,457,1,Spring,2001,C 
23175,54672,258,1,Fall,2007,A-
23176,61737,527,1,Fall,2004,B 
23177,46725,352,1,Spring,2006,C+
23178,50206,313,1,Fall,2010,B-
23179,68395,105,1,Fall,2009,A-
23180,74672,237,1,Spring,2008,B-
23181,17192,426,1,Spring,2006,B+
23182,83214,493,1,Spring,2010,A+
23183,97590,274,1,Fall,2002,A-
23184,35293,972,1,Spring,2009,C+
23185,14214,169,1,Spring,2007,C 
23186,71631,631,1,Spring,2007,B+
23187,58634,169,1,Spring,2007,A+
23188,898,445,1,Spring,2001,C+
23189,15980,158,2,Spring,2008,A+
23190,79170,408,2,Spring,2003,A+
23191,59673,237,1,Spring,2008,A+
23192,67051,352,1,Spring,2006,B-
23193,36494,591,1,Spring,2005,C-
23194,13408,927,1,Fall,2002,C 
23195,91915,158,2,Spring,2008,C 
23196,26494,561,1,Fall,2006,A+
23197,32954,319,1,Spring,2003,B 
23198,41211,626,1,Fall,2006,A 
23199,82970,581,1,Spring,2005,A+
23200,56057,352,1,Spring,2006,B-
23201,8252,349,1,Spring,2008,A 
23202,50977,793,1,Spring,2002,A-
23203,56,852,1,Spring,2008,A 
23204,57160,345,1,Spring,2008,B 
23205,53089,626,1,Fall,2006,B 
23206,5824,239,1,Fall,2006,A 
23207,63390,852,1,Spring,2008,B+
23208,81876,960,1,Fall,2009,A-
23209,36263,802,1,Spring,2003,B 
23210,53805,362,3,Spring,2008,B+
23211,86552,867,2,Fall,2010,B 
23212,75116,802,1,Spring,2003,A+
23213,87054,972,1,Spring,2009,A+
23214,2970,352,1,Spring,2006,B 
23215,37653,692,1,Spring,2010,B 
23216,85534,559,1,Fall,2002,A-
23217,11095,486,1,Fall,2009,B+
23218,65433,960,2,Fall,2006,C-
23219,97679,603,1,Fall,2003,B+
23220,89734,571,1,Spring,2004,B+
23221,88577,591,1,Spring,2005,A+
23222,75560,893,1,Fall,2007,C 
23223,4182,962,1,Spring,2008,B+
23224,59539,972,1,Spring,2009,C 
23225,33651,486,1,Fall,2009,A 
23226,99710,795,1,Spring,2004,A-
23227,10481,612,1,Fall,2007,B 
23228,48165,237,2,Fall,2009,C+
23229,17377,334,1,Fall,2009,B 
23230,37586,461,1,Fall,2002,A+
23231,72741,545,1,Fall,2001,A-
23232,50664,864,1,Spring,2006,C-
23233,31442,158,2,Spring,2008,B-
23234,68999,867,2,Fall,2010,C+
23235,79210,927,1,Fall,2002,C-
23236,41671,694,1,Fall,2002,C+
23237,67310,843,1,Fall,2010,C 
23238,26730,105,2,Fall,2002,B 
23239,46956,319,1,Spring,2003,B 
23240,7020,704,1,Spring,2008,C+
23241,36494,571,1,Spring,2004,B 
